date,GHI,DNI,DHI,Temperature,Relative_Humidity,Cloud_Coverage,Wind_Speed
2023-06-27,4.0786,7.0351,0.6293,10.67,46.04,0.81,2.52
2023-06-28,2.4348,2.3446,1.3711,10.81,62.59,60.71,4.3
2023-06-29,4.049,6.9422,0.6427,9.69,66.24,23.29,2.37
2023-06-30,4.3867,8.5339,0.3943,7.8,62.56,0.58,3.46
2023-07-01,4.4071,8.376,0.433,10.04,46.48,0.93,1.93
2023-07-02,4.2065,7.3392,0.63,11.77,35.83,5.76,0.85
2023-07-03,4.2595,7.5972,0.5743,10.15,45.38,3.76,1.79
2023-07-04,3.8369,6.1997,0.8453,10.87,50.55,19.66,1.57
2023-07-05,4.2187,7.302,0.631,10.12,43.52,0.48,2.19
2023-07-06,4.0937,6.5914,0.7865,9.12,59.16,6.04,1.92
2023-07-07,4.0615,6.3859,1.0068,9.34,62.05,17.68,2.13
2023-07-08,4.3771,8.0316,0.503,9.53,50.37,0.53,2.78
2023-07-09,4.0942,6.9742,0.6955,7.09,54.82,8.12,3.87
2023-07-10,2.7806,3.4166,1.4251,2.38,67.25,53.15,5.47
2023-07-11,4.603,8.8075,0.409,5.1,61.01,3.4,4.47
2023-07-12,4.2754,7.5547,0.6535,6.36,61.16,12.96,2.19
2023-07-13,4.4532,7.9846,0.5306,7.59,52.56,3.45,2.19
2023-07-14,3.9535,5.8598,1.0831,6.58,66.81,14.42,2.09
2023-07-15,2.6734,3.2333,1.3733,7.03,68.42,62.96,2.3
2023-07-16,4.4189,7.7366,0.5647,9.51,52.38,0.92,2.71
2023-07-17,4.4844,7.793,0.5837,11.77,43.41,0.94,1.78
2023-07-18,4.529,7.8794,0.5645,12.03,37.16,1.94,1.62
2023-07-19,4.5199,7.8967,0.569,11.06,39.16,1.11,2.17
2023-07-20,2.1926,1.5725,1.6421,9.59,70.05,69.94,4.36
2023-07-21,1.4203,0.407,1.1774,7.87,78.11,96.87,4.78
2023-07-22,3.9809,5.7346,1.0812,9.1,78.82,37.05,3.02
2023-07-23,4.1664,5.4672,1.4719,11.3,67.25,51.76,2.3
2023-07-24,3.8657,4.056,2.1137,13.47,50.93,86.36,3.01
2023-07-25,3.1692,3.6864,1.3586,11.32,63.83,41.16,2.6
2023-07-26,4.1527,6.0547,0.9319,11.25,71.14,20.69,2.34
2023-07-27,4.5089,7.1995,0.7121,12.22,63.09,5.24,2.34
2023-07-28,4.6862,7.7458,0.6199,13.59,48.47,2.55,2.11
2023-07-29,4.4174,6.0931,1.0056,14.1,42.98,32.0,5.13
2023-07-30,4.8132,7.9939,0.7949,6.16,48.85,16.08,5.83
2023-07-31,5.0774,9.0612,0.4337,6.06,39.31,3.84,3.96
2023-08-01,5.0938,8.8282,0.4673,7.54,48.01,2.37,4.1
2023-08-02,4.6392,6.0497,1.3898,8.61,66.28,21.09,2.74
2023-08-03,4.7856,6.9566,1.159,7.56,67.49,22.9,1.71
2023-08-04,5.0551,8.2644,0.6288,8.7,55.9,17.51,1.37
2023-08-05,4.6022,5.8898,1.5281,10.79,42.31,28.85,1.22
2023-08-06,5.0945,8.1792,0.6586,11.39,38.66,0.44,0.91
2023-08-07,5.1902,8.2706,0.6638,11.62,29.13,1.84,2.24
2023-08-08,5.112,7.89,0.7296,12.33,29.42,0.89,1.18
2023-08-09,4.6642,5.7492,1.6783,11.54,49.04,25.25,3.16
2023-08-10,5.0014,7.2461,0.9533,11.08,67.31,14.29,2.56
2023-08-11,4.4465,5.1742,1.5413,10.73,61.34,44.21,1.77
2023-08-12,4.5398,5.9076,1.3037,13.19,43.83,32.7,1.8
2023-08-13,5.1857,7.9183,0.7111,15.38,39.97,2.16,1.33
2023-08-14,5.2109,7.9673,0.7238,15.64,38.06,3.05,2.8
2023-08-15,5.2469,7.7561,0.7944,16.64,30.92,13.9,2.71
2023-08-16,4.313,4.4935,2.4074,14.02,60.46,64.5,2.96
2023-08-17,4.4642,4.1513,2.4432,14.8,56.74,75.76,3.45
2023-08-18,4.6862,4.8557,2.1878,15.94,38.45,48.94,3.18
2023-08-19,4.7755,5.2814,1.6663,17.12,31.34,26.91,3.65
2023-08-20,5.5457,7.8787,0.9,16.43,26.83,22.44,2.8
2023-08-21,5.3112,7.1741,0.9996,17.93,31.09,20.37,3.47
2023-08-22,5.4281,7.1818,1.0668,18.07,15.27,6.82,2.82
2023-08-23,5.5625,7.7676,0.9192,16.38,16.28,5.25,3.25
2023-08-24,5.3599,6.977,1.0658,15.65,36.01,6.5,3.95
2023-08-25,4.2343,3.0372,2.5212,17.06,55.34,40.47,5.48
2023-08-26,5.9038,7.6819,1.4506,11.81,26.93,32.42,5.38
2023-08-27,6.1195,9.318,0.6758,11.37,33.08,6.88,3.93
2023-08-28,6.1867,9.7008,0.5556,11.59,40.41,1.41,2.09
2023-08-29,5.9976,8.8711,0.7162,13.77,44.82,1.13,1.73
2023-08-30,6.0187,8.7958,0.7411,14.26,52.46,2.43,1.01
2023-08-31,6.0403,8.7036,0.7668,14.58,40.23,0.86,2.42
2023-09-01,5.2505,6.5318,1.3987,16.84,31.02,30.66,2.47
2023-09-02,5.8927,7.9392,0.9216,17.62,32.77,6.47,3.24
2023-09-03,5.2846,6.036,1.5977,18.56,31.49,14.08,3.07
2023-09-04,5.8478,7.476,1.0872,19.61,32.26,7.39,2.01
2023-09-05,5.9131,7.5672,1.0229,20.43,29.63,3.43,3.26
2023-09-06,5.8217,7.1386,1.1789,18.13,20.68,8.32,4.31
2023-09-07,6.3869,8.863,0.8844,16.86,13.05,17.44,2.53
2023-09-08,5.67,5.9503,2.3501,19.13,13.88,46.56,2.14
2023-09-09,6.2988,8.4566,0.8767,20.84,24.12,1.9,1.31
2023-09-10,6.3257,8.437,0.9,21.19,24.97,0.7,2.19
2023-09-11,6.0353,7.241,1.2816,19.53,26.81,13.48,5.5
2023-09-12,3.589,2.1929,2.4259,12.79,45.08,56.48,4.5
2023-09-13,5.4343,5.0066,2.2018,11.93,58.72,37.61,3.55
2023-09-14,6.4001,7.8175,1.1813,15.08,55.69,24.98,2.8
2023-09-15,6.8892,9.8834,0.6562,18.65,29.37,3.3,3.08
2023-09-16,7.0709,10.0301,0.7481,18.72,13.34,8.47,4.31
2023-09-17,6.9262,9.5419,0.8033,17.52,19.58,4.41,3.09
2023-09-18,5.664,6.1164,1.4551,16.69,51.01,18.86,3.15
2023-09-19,5.9479,6.0144,1.7141,18.76,52.0,26.38,3.51
2023-09-20,6.5544,7.6505,1.2965,19.72,47.13,17.02,2.36
2023-09-21,6.701,8.2157,1.1354,19.42,23.94,2.25,2.86
2023-09-22,6.7994,8.2843,1.1486,20.6,25.91,1.79,2.27
2023-09-23,5.4043,4.8814,1.896,22.04,30.75,49.61,3.28
2023-09-24,6.4066,6.6278,1.6865,21.99,29.78,20.9,5.59
2023-09-25,4.8953,3.2654,2.2018,19.13,45.0,54.33,6.3
2023-09-26,6.7709,7.6951,1.5038,15.02,40.98,17.58,3.83
2023-09-27,2.3299,0.4793,1.7093,14.12,67.11,84.1,3.35
2023-09-28,5.4182,3.041,2.9582,16.73,62.04,44.62,1.61
2023-09-29,6.5455,6.4982,2.017,18.16,58.86,28.47,2.24
2023-09-30,7.3987,9.9775,0.7046,21.09,33.89,1.09,3.07
2023-10-01,7.4546,9.5808,0.923,20.88,22.19,5.17,3.6
2023-10-02,4.7875,5.4161,1.6507,16.64,53.75,48.5,3.39
2023-10-03,7.5286,9.8544,0.8218,19.32,45.39,1.07,1.37
2023-10-04,7.0954,8.0285,1.9032,23.69,24.32,18.28,1.93
2023-10-05,7.4986,9.4486,0.9878,22.87,22.39,17.11,1.83
2023-10-06,7.5209,9.4018,0.9372,23.25,22.13,3.06,2.33
2023-10-07,7.543,9.3238,1.007,23.36,25.28,1.26,2.76
2023-10-08,6.0506,6.1476,1.602,24.88,24.6,40.13,3.55
2023-10-09,6.5014,6.2347,2.0009,21.25,52.92,43.24,4.34
2023-10-10,3.4435,2.6849,2.2757,21.87,51.36,80.78,2.58
2023-10-11,2.3532,0.5189,1.8422,22.43,52.26,99.53,2.7
2023-10-12,2.8152,0.3998,2.1593,21.25,50.63,90.07,2.84
2023-10-13,7.7006,8.957,1.2206,21.22,37.96,7.55,4.17
2023-10-14,8.089,10.2578,0.9288,20.99,21.04,12.36,2.59
2023-10-15,3.9331,2.3813,2.6268,19.69,58.74,75.16,4.78
2023-10-16,4.7918,2.8968,2.4346,17.11,65.12,66.27,3.36
2023-10-17,6.0254,4.4374,2.9906,16.13,61.82,50.7,3.67
2023-10-18,7.3435,6.954,2.3095,17.88,54.61,31.87,2.32
2023-10-19,7.3366,7.2626,2.1182,20.5,40.89,20.16,1.18
2023-10-20,7.8994,9.5683,1.0322,20.29,50.05,7.27,2.87
2023-10-21,8.2315,10.5269,0.8208,21.89,36.05,19.53,3.01
2023-10-22,8.064,9.0166,1.7234,20.96,23.9,25.43,2.48
2023-10-23,7.4232,6.6149,2.2471,19.82,50.3,26.93,3.04
2023-10-24,8.4444,10.6546,0.9086,22.88,26.51,10.05,3.21
2023-10-25,8.3105,9.4994,1.3632,22.8,20.17,18.73,2.32
